date_utc,rollup_id,batch_submissions_eth,proof_submissions_eth,state_updates_eth,execution_base_fee_burn_eth,execution_priority_fee_eth,blob_fee_burn_eth,rent_paid_eth
2022-01-28,starknet,0,0,0.221215918952006891,0.219456768952006891,0.00175915,0,0.221215918952006891
2022-01-29,arbitrum,24.802700842886454255,0,0,24.530939883531658077,0.271760959354796178,0,24.802700842886454255
2022-01-29,optimism,13.630936747,0,4.165413708,16.450018921482422321,1.346331533517577679,0,17.796350455
2022-01-29,starknet,0,0,0.188168129475573393,0.186369835475573393,0.001798294,0,0.188168129475573393
2022-01-30,arbitrum,30.085986843949712247,0,0,29.733376088308326186,0.352610755641386061,0,30.085986843949712247
2022-01-30,optimism,13.713487899,0,4.79114045,16.941220861483017916,1.563407487516982084,0,18.504628349
2022-01-30,starknet,0,0,0.164059730162991665,0.162453940162991665,0.00160579,0,0.164059730162991665
2022-01-31,arbitrum,26.803296131143771043,0,0,26.525779873037354272,0.277516258106416771,0,26.803296131143771043
2022-01-31,optimism,18.539707813,0,6.093859005,22.784356271662484746,1.849210546337515254,0,24.633566818
2022-01-31,starknet,0,0,0.226294165802306859,0.224398784802306859,0.001895381,0,0.226294165802306859
2022-02-01,arbitrum,28.144323894740520935,0,0,27.863350683551256393,0.280973211189264542,0,28.144323894740520935
2022-02-01,optimism,20.271472259,0,6.769078372,24.907809987055253812,2.132740643944746188,0,27.040550631
2022-02-01,starknet,0,0,0.176983486099336321,0.175614985099336321,0.001368501,0,0.176983486099336321
2022-02-02,arbitrum,29.514177100852133673,0,0,29.226549642126694049,0.287627458725439624,0,29.514177100852133673
2022-02-02,optimism,25.353597401,0,8.308123802,31.254907362115896466,2.406813840884103534,0,33.661721203
2022-02-02,starknet,0,0,0.180253796278645391,0.178440170278645391,0.001813626,0,0.180253796278645391
2022-02-03,arbitrum,29.695287502582137595,0,0,29.156801545487898584,0.538485957094239011,0,29.695287502582137595
2022-02-03,optimism,17.701370141,0,5.590160495,21.466695105274462691,1.824835530725537309,0,23.291530636
2022-02-03,starknet,0,0,0.197837750291600135,0.196020564291600135,0.001817186,0,0.197837750291600135
2022-02-04,arbitrum,24.210471483269867649,0,0,23.945963786720138693,0.264507696549728956,0,24.210471483269867649
2022-02-04,optimism,15.759950371,0,5.02770249,19.13815699114698375,1.64949586985301625,0,20.787652861
2022-02-04,starknet,0,0,0.147691063235960923,0.146191722235960923,0.001499341,0,0.147691063235960923
2022-02-05,arbitrum,15.750676378353170652,0,0,14.933691308147436859,0.816985070205733793,0,15.750676378353170652
2022-02-05,optimism,10.79379749,0,3.505279605,13.075581259719461735,1.223495835280538265,0,14.299077095
2022-02-05,starknet,0,0,0.135050762020257414,0.133473551020257414,0.001577211,0,0.135050762020257414
2022-02-06,arbitrum,27.454211122023696667,0,0,27.05173335972046402,0.402477762303232647,0,27.454211122023696667
2022-02-06,optimism,8.520430838,0,2.612287338,10.190737335017828204,0.941980840982171796,0,11.132718176
2022-02-06,starknet,0,0,0.122441116991377881,0.120812922991377881,0.001628194,0,0.122441116991377881
2022-02-07,arbitrum,40.73619108132664089,0,0,40.294966215808750097,0.441224865517890793,0,40.73619108132664089
2022-02-07,optimism,17.060244725,0,5.256699857,20.648786907353686118,1.668157674646313882,0,22.316944582
2022-02-07,starknet,0,0,0.274105887984729589,0.271830981340955002,0.002274906643774587,0,0.274105887984729589
2022-02-08,arbitrum,37.653565438842741024,0,0,37.185817821730397339,0.467747617112343685,0,37.653565438842741024
2022-02-08,optimism,14.77138124,0,4.718119342,17.866917958062584694,1.622582623937415306,0,19.489500582
2022-02-08,starknet,0,0,0.17768522762493317,0.17589894862493317,0.001786279,0,0.17768522762493317
2022-02-09,arbitrum,41.042272662937306436,0,0,40.507241512361801983,0.535031150575504453,0,41.042272662937306436
2022-02-09,optimism,12.933389287,0,3.875560521,15.339774402848757879,1.469175405151242121,0,16.808949808
2022-02-09,starknet,0,0,0.15355386438610041,0.15175636538610041,0.001797499,0,0.15355386438610041
2022-02-10,arbitrum,37.210800988341546497,0,0,36.73988449781086841,0.470916490530678087,0,37.210800988341546497
2022-02-10,optimism,15.460670677,0,5.06641035,18.953338372817547614,1.573742654182452386,0,20.527081027
2022-02-10,starknet,0,0,0.089868618402657258,0.088821808402657258,0.00104681,0,0.089868618402657258
2022-02-11,arbitrum,30.491269117217219717,0,0,30.051817945378989806,0.439451171838229911,0,30.491269117217219717
2022-02-11,optimism,13.468873728,0,4.338963866,16.257530429029516001,1.550307164970483999,0,17.807837594
2022-02-11,starknet,0,0,0.117541055992898181,0.115840101992898181,0.001700954,0,0.117541055992898181
2022-02-12,arbitrum,23.029756676366163045,0,0,22.623696397507221273,0.406060278858941772,0,23.029756676366163045
2022-02-12,optimism,9.766501017,0,3.184439479,11.741507642283730019,1.209432853716269981,0,12.950940496
2022-02-12,starknet,0,0,0.112105298802943745,0.110269694802943745,0.001835604,0,0.112105298802943745
2022-02-13,arbitrum,18.272110620741227357,0,0,17.900789879273159594,0.371320741468067763,0,18.272110620741227357
2022-02-13,optimism,6.777952125,0,2.039373328,7.956677200646450206,0.860648252353549794,0,8.817325453
2022-02-13,starknet,0,0,0.148934095333604927,0.147001223333604927,0.001932872,0,0.148934095333604927
2022-02-14,arbitrum,24.348262565305204425,0,0,23.905491364733867244,0.442771200571337181,0,24.348262565305204425
2022-02-14,optimism,9.190686849,0,2.877101595,11.017619511079333362,1.050168932920666638,0,12.067788444
2022-02-14,starknet,0,0,0.071665036404692148,0.070074613404692148,0.001590423,0,0.071665036404692148
2022-02-15,arbitrum,26.902245132045612773,0,0,26.432385659426028109,0.469859472619584664,0,26.902245132045612773
2022-02-15,optimism,9.283018556,0,2.957016739,11.097963931172580149,1.142071363827419851,0,12.240035295
2022-02-15,starknet,0,0,0.166944204634345395,0.164801782634345395,0.002142422,0,0.166944204634345395
2022-02-16,arbitrum,31.638133964375171832,0,0,31.163640182910088946,0.474493781465082886,0,31.638133964375171832
2022-02-16,optimism,11.096487307,0,3.435575048,13.321144637199629717,1.210917717800370283,0,14.532062355
2022-02-16,starknet,0,0,0.088058865974394058,0.086919609974394058,0.001139256,0,0.088058865974394058
2022-02-17,arbitrum,31.763476438554434051,0,0,31.266021454588269195,0.497454983966164856,0,31.763476438554434051
2022-02-17,optimism,11.404210069,0,3.055065758,13.144127509355957068,1.315148317644042932,0,14.459275827
2022-02-17,starknet,0,0,0.116974267959087286,0.115544386959087286,0.001429881,0,0.116974267959087286
2022-02-18,arbitrum,42.583478186517981625,0,0,42.066177419463492164,0.517300767054489461,0,42.583478186517981625
2022-02-18,optimism,12.429595433,0,2.810908751,13.969959544066230319,1.270544639933769681,0,15.240504184
2022-02-18,starknet,0,0,0.271003871780831389,0.268598841780831389,0.00240503,0,0.271003871780831389
2022-02-19,arbitrum,26.37160672466693402,0,0,25.896231693237508322,0.475375031429425698,0,26.37160672466693402
2022-02-19,optimism,6.073488691,0,1.444857957,6.801422745621249111,0.716923902378750889,0,7.518346648
2022-02-19,starknet,0,0,0.113656438648899357,0.112223132648899357,0.001433306,0,0.113656438648899357
2022-02-20,arbitrum,35.347396244098048318,0,0,34.780513465274166867,0.566882778823881451,0,35.347396244098048318
2022-02-20,optimism,7.780708297,0,1.614544049,8.503369837904279638,0.891882508095720362,0,9.395252346
2022-02-20,starknet,0,0,0.09530476637814734,0.09369871637814734,0.00160605,0,0.09530476637814734
2022-02-21,arbitrum,52.699732337820146793,0,0,52.069524173757647311,0.630208164062499482,0,52.699732337820146793
2022-02-21,optimism,16.179047672,0,3.957578542,18.499411641875618682,1.637214572124381318,0,20.136626214
2022-02-21,starknet,0,0,0.114778448736627913,0.113161066736627913,0.001617382,0,0.114778448736627913
2022-02-22,arbitrum,50.10397812080617037,0,0,49.457572118854568794,0.646406001951601576,0,50.10397812080617037
2022-02-22,optimism,13.934507472,0,3.501553551,15.968189954781475299,1.467871068218524701,0,17.436061023
2022-02-22,starknet,0,0,0.157325080944663519,0.155629209944663519,0.001695871,0,0.157325080944663519
2022-02-23,arbitrum,38.458468613421564465,0,0,37.925560478759356968,0.532908134662207497,0,38.458468613421564465
2022-02-23,optimism,13.194719373,0,3.096450209,14.885603963270181887,1.405565618729818113,0,16.291169582
2022-02-23,starknet,0,0,0.104514195556935846,0.102811886556935846,0.001702309,0,0.104514195556935846
2022-02-24,arbitrum,58.346204670090624451,0,0,57.649120828413735519,0.697083841676888932,0,58.346204670090624451
2022-02-24,optimism,31.59039851,0,7.903163304,36.416091887045103512,3.077469926954896488,0,39.493561814
2022-02-24,starknet,0,0,0.182536388431606255,0.180730520431606255,0.001805868,0,0.182536388431606255
2022-02-25,arbitrum,27.749160962578312052,0,0,27.257388611922134484,0.491772350656177568,0,27.749160962578312052
2022-02-25,optimism,14.485559932,0,3.354404536,16.212572034887918257,1.627392433112081743,0,17.839964468
2022-02-25,starknet,0,0,0.107274292013242473,0.105550918013242473,0.001723374,0,0.107274292013242473
2022-02-26,arbitrum,22.023153960238650723,0,0,21.527147802092584332,0.496006158146066391,0,22.023153960238650723
2022-02-26,optimism,7.296309419,0,1.873874496,8.201875998114076306,0.968307916885923694,0,9.170183915
2022-02-26,starknet,0,0,0.082581266915701333,0.080690464915701333,0.001890802,0,0.082581266915701333
2022-02-27,arbitrum,23.557427610369466824,0,0,22.992574067480599432,0.564853542888867392,0,23.557427610369466824
2022-02-27,optimism,8.592731225,0,2.126171936,9.656433906034226723,1.062469254965773277,0,10.718903161
2022-02-27,starknet,0,0,0.065717446212914371,0.064119247212914371,0.001598199,0,0.065717446212914371
2022-02-28,arbitrum,29.80747544401260165,0,0,29.29088831936933653,0.51658712464326512,0,29.80747544401260165
2022-02-28,optimism,15.533668305,0,3.602611166,17.400256470079494096,1.736023000920505904,0,19.136279471
2022-02-28,starknet,0,0,0.1153594373690213,0.1134380913690213,0.001921346,0,0.1153594373690213
2022-03-01,arbitrum,26.852013546587452892,0,0,26.374810906713362522,0.47720263987409037,0,26.852013546587452892
2022-03-01,optimism,10.920432375,0,2.482122793,12.204150415010277813,1.198404752989722187,0,13.402555168
2022-03-01,starknet,0,0,0.111949020420926167,0.110188537420926167,0.001760483,0,0.111949020420926167
2022-03-02,arbitrum,49.638966970450362298,0,0,48.757820357906317242,0.881146612544045056,0,49.638966970450362298
2022-03-02,optimism,10.3503003,0,2.669170522,11.704043376484351546,1.315427445515648454,0,13.019470822
2022-03-02,starknet,0,0,0.09747229364272521,0.09535358664272521,0.002118707,0,0.09747229364272521
2022-03-03,arbitrum,22.915476215181594291,0,0,22.416616404920492238,0.498859810261102053,0,22.915476215181594291
2022-03-03,optimism,7.848414304754700311,0,1.95337088150681778,8.879882337887390073,0.921902848374128018,0,9.801785186261518091
2022-03-03,starknet,0,0,0.050288734265315847,0.049130116265315847,0.001158618,0,0.050288734265315847
2022-03-04,arbitrum,14.528765304023519306,0,0,14.217796673122783422,0.310968630900735884,0,14.528765304023519306
2022-03-04,optimism,8.639301420430849078,0,3.577033335539123825,11.654360073635329981,0.561974682334642922,0,12.216334755969972903
2022-03-04,starknet,0,0,0.052580741863353383,0.051096081863353383,0.00148466,0,0.052580741863353383
2022-03-05,arbitrum,6.571619020038515397,0,0,6.37990562744151429,0.191713392597001107,0,6.571619020038515397
2022-03-05,optimism,4.802511501466186708,0,2.298487355207849654,6.745151004549276219,0.355847852124760143,0,7.100998856674036362
2022-03-05,starknet,0,0,0.057074231866415475,0.055572743866415475,0.001501488,0,0.057074231866415475
2022-03-06,arbitrum,9.081576168958724013,0,0,8.798938714094781477,0.282637454863942536,0,9.081576168958724013
2022-03-06,optimism,6.68366982797478461,0,3.24740452552464847,9.444885959285701603,0.486188394213731477,0,9.93107435349943308
2022-03-06,starknet,0,0,0.043721788151192696,0.042087079151192696,0.001634709,0,0.043721788151192696
2022-03-07,arbitrum,15.137894781977658351,0,0,14.76272381513343321,0.375170966844225141,0,15.137894781977658351
2022-03-07,optimism,8.189723348365883376,0,3.45622564771180095,11.139726054098652488,0.506222941979031838,0,11.645948996077684326
2022-03-07,starknet,0,0,0.077289953002738233,0.075587931002738233,0.001702022,0,0.077289953002738233
2022-03-08,arbitrum,16.858920803478520003,0,0,16.445205863933723038,0.413714939544796965,0,16.858920803478520003
2022-03-08,optimism,7.240736138225020697,0,3.03893728588396287,9.786209124540374548,0.493464299568609019,0,10.279673424108983567
2022-03-08,starknet,0,0,0.067540243161085114,0.065868363161085114,0.00167188,0,0.067540243161085114
2022-03-09,arbitrum,16.143071103988000425,0,0,15.710849317603545599,0.432221786384454826,0,16.143071103988000425
2022-03-09,optimism,7.041722756590960756,0,3.086979217337512851,9.65916918740769829,0.469532786520775317,0,10.128701973928473607
2022-03-09,starknet,0,0,0.075102926550433687,0.073289868550433687,0.001813058,0,0.075102926550433687
2022-03-10,arbitrum,9.722462564298023563,0,0,9.413973270610617129,0.308489293687406434,0,9.722462564298023563
2022-03-10,optimism,7.000908985830228314,0,2.978023291615875159,9.41850981650132482,0.560422460944778653,0,9.978932277446103473
2022-03-10,starknet,0,0,0.05991387510369381,0.05799498710369381,0.001918888,0,0.05991387510369381
2022-03-11,arbitrum,10.286861366606310602,0,0,9.926822549281933686,0.360038817324376916,0,10.286861366606310602
2022-03-11,optimism,5.797766527477613014,0,2.442971760895662573,7.770029276288702496,0.470709012084573091,0,8.240738288373275587
2022-03-11,starknet,0,0,0.058642083413153198,0.056646601413153198,0.001995482,0,0.058642083413153198
2022-03-12,arbitrum,7.352423431840554882,0,0,7.007697107966201597,0.344726323874353285,0,7.352423431840554882
2022-03-12,optimism,2.881934211003959158,0,1.484318408117698773,4.01957196579125436,0.346680653330403571,0,4.366252619121657931
2022-03-12,starknet,0,0,0.056159515643740575,0.053936990643740575,0.002222525,0,0.056159515643740575
2022-03-13,arbitrum,7.114029639953418832,0,0,6.854327309343944005,0.259702330609474827,0,7.114029639953418832
2022-03-13,optimism,3.520025749000051546,0,1.900257220863689445,4.99389751828814411,0.426385451575596881,0,5.420282969863740991
2022-03-13,starknet,0,0,0.018028754613966619,0.017059195613966619,0.000969559,0,0.018028754613966619
2022-03-14,arbitrum,9.62651473823121565,0,0,9.307638400746162205,0.318876337485053445,0,9.62651473823121565
2022-03-14,optimism,4.722533806340154304,0,2.278808614949000711,6.55681097375035204,0.444531447538802975,0,7.001342421289155015
2022-03-14,starknet,0,0,0.085461680186883175,0.083679413186883175,0.001782267,0,0.085461680186883175
2022-03-15,arbitrum,12.696721508413642425,0,0,12.35525237402559456,0.341469134388047865,0,12.696721508413642425
2022-03-15,optimism,6.27548418456861695,0,2.804494893879344123,8.581390494523828244,0.498588583924132829,0,9.079979078447961073
2022-03-15,starknet,0,0,0.047909185998511959,0.046082836998511959,0.001826349,0,0.047909185998511959
2022-03-16,arbitrum,16.480796917757145142,0,0,16.104918081181179658,0.375878836575965484,0,16.480796917757145142
2022-03-16,optimism,9.179299278555511325,0,3.781852623098269068,12.35906283706015553,0.602089064593624863,0,12.961151901653780393
2022-03-16,starknet,0,0,0.060142683667573962,0.058770420667573962,0.001372263,0,0.060142683667573962
2022-03-17,arbitrum,18.887085970634157016,0,0,18.525298079110225695,0.361787891523931321,0,18.887085970634157016
2022-03-17,optimism,10.932377489858194076,0,4.753327620744669155,14.922138640458860005,0.763566470144003226,0,15.685705110602863231
2022-03-17,starknet,0,0,0.093755734530681682,0.092212351530681682,0.001543383,0,0.093755734530681682
2022-03-18,arbitrum,17.417055919196732366,0,0,17.083034226768278126,0.33402169242845424,0,17.417055919196732366
2022-03-18,optimism,9.06238662869575386,0,3.402152138113774131,11.785798579396116502,0.678740187413411489,0,12.464538766809527991
2022-03-18,starknet,0,0,0.077154304980537841,0.075313376980537841,0.001840928,0,0.077154304980537841
2022-03-19,arbitrum,8.621772683159241267,0,0,8.331072856661828466,0.290699826497412801,0,8.621772683159241267
2022-03-19,optimism,5.155989256737468265,0,0,4.988499917920985811,0.167489338816482454,0,5.155989256737468265
2022-03-19,starknet,0,0,0.048848560032598947,0.047068027032598947,0.001780533,0,0.048848560032598947
2022-03-20,arbitrum,8.231921303048733405,0,0,7.905136987584813106,0.326784315463920299,0,8.231921303048733405
2022-03-20,optimism,4.31423988537674088,0,0,4.135053749552359102,0.179186135824381778,0,4.31423988537674088
2022-03-20,starknet,0,0,0.044961561765933095,0.043409076765933095,0.001552485,0,0.044961561765933095
2022-03-21,arbitrum,11.535280378398546788,0,0,11.181121827609122538,0.35415855078942425,0,11.535280378398546788
2022-03-21,optimism,5.673898960206102251,0,6.873996660685847255,11.84367059266023681,0.704225028231712696,0,12.547895620891949506
2022-03-21,starknet,0,0,0.074059068355053184,0.072583346355053184,0.001475722,0,0.074059068355053184
2022-03-22,arbitrum,16.471654301624551155,0,0,16.044451083017638896,0.427203218606912259,0,16.471654301624551155
2022-03-22,optimism,7.154200650309499588,0,3.159844201994641688,9.841384422736448361,0.472660429567692915,0,10.314044852304141276
2022-03-22,starknet,0,0,0.059039790503912472,0.057398567503912472,0.001641223,0,0.059039790503912472
2022-03-23,arbitrum,24.029081648099058913,0,0,23.350010354833143423,0.67907129326591549,0,24.029081648099058913
2022-03-23,optimism,7.949934279729961197,0,3.414627897023972964,10.921831611123302171,0.44273056563063199,0,11.364562176753934161
2022-03-23,starknet,0,0,0.050232859109745446,0.048513454109745446,0.001719405,0,0.050232859109745446
2022-03-24,arbitrum,27.280383940037679726,0,0,26.721679706034330577,0.558704234003349149,0,27.280383940037679726
2022-03-24,optimism,11.68715052389071546,0,4.706701920681581087,15.800616583500043106,0.593235861072253441,0,16.393852444572296547
2022-03-24,starknet,0,0,0.064012326996497708,0.062192758996497708,0.001819568,0,0.064012326996497708
2022-03-25,arbitrum,22.879282485051296679,0,0,22.38067402003878448,0.498608465012512199,0,22.879282485051296679
2022-03-25,optimism,7.813058409667443341,0,3.591143517759284504,10.572197173624632808,0.832004753802095037,0,11.404201927426727845
2022-03-25,starknet,0,0,0.074735268905868123,0.073014054905868123,0.001721214,0,0.074735268905868123
2022-03-26,arbitrum,10.633214122339228734,0,0,10.297537118014591272,0.335677004324637462,0,10.633214122339228734
2022-03-26,optimism,3.011044077982432299,0,1.596742861925258704,4.273425405568008519,0.334361534339682484,0,4.607786939907691003
2022-03-26,starknet,0,0,0.04535026765384416,0.04376565165384416,0.001584616,0,0.04535026765384416
2022-03-27,arbitrum,16.23323870931304425,0,0,15.184573271500223253,1.048665437812820997,0,16.23323870931304425
2022-03-27,optimism,5.701470591492834949,0,2.792282493155913016,6.980733880189213703,1.513019204459534262,0,8.493753084648747965
2022-03-27,starknet,0,0,0.045895650544523576,0.044247128544523576,0.001648522,0,0.045895650544523576
2022-03-28,arbitrum,25.307173381718052746,0,0,24.835148028410984194,0.472025353307068552,0,25.307173381718052746
2022-03-28,optimism,12.747458742515503551,0,7.197560377483554748,18.119990830167439626,1.825028289831618673,0,19.945019119999058299
2022-03-28,starknet,0,0,0.087447615292906814,0.085787212292906814,0.001660403,0,0.087447615292906814
2022-03-29,arbitrum,20.586107857771939664,0,0,20.128959578291192309,0.457148279480747355,0,20.586107857771939664
2022-03-29,optimism,7.736545037725317535,0,4.124800694455295112,11.358724193584505329,0.502621538596107318,0,11.861345732180612647
2022-03-29,starknet,0,0,0.087304113846597088,0.085450174846597088,0.001853939,0,0.087304113846597088
2022-03-30,arbitrum,25.919015128510159601,0,0,25.414014434608535746,0.505000693901623855,0,25.919015128510159601
2022-03-30,optimism,9.461196234514008284,0,5.238149101571848396,14.095270357440307539,0.604074978645549141,0,14.69934533608585668
2022-03-30,starknet,0,0,0.093648676097148346,0.092232194097148346,0.001416482,0,0.093648676097148346
2022-03-31,arbitrum,23.15368219499269588,0,0,22.730439355447830776,0.423242839544865104,0,23.15368219499269588
2022-03-31,optimism,9.700063882092270513,0,4.773482900092869674,14.016705952868179506,0.456840829316960681,0,14.473546782185140187
2022-03-31,starknet,0,0,0.082988204417769543,0.081310685417769543,0.001677519,0,0.082988204417769543
2022-04-01,arbitrum,31.546026206389208212,0,0,31.076234907128179831,0.469791299261028381,0,31.546026206389208212
2022-04-01,optimism,10.249787108666859959,0,5.264301726196543408,14.786006836934089595,0.728081997929313772,0,15.514088834863403367
2022-04-01,starknet,0,0,0.092945057418864647,0.091409751418864647,0.001535306,0,0.092945057418864647
2022-04-02,arbitrum,38.18934792860809212,0,0,37.434338497043175746,0.755009431564916374,0,38.18934792860809212
2022-04-02,optimism,7.762747502511449277,0,3.8861447617792156,11.16861252217387136,0.480279742116793517,0,11.648892264290664877
2022-04-02,starknet,0,0,0.090055016829055322,0.088306314829055322,0.001748702,0,0.090055016829055322
2022-04-03,arbitrum,18.915616213033003832,0,0,18.517332711642668033,0.398283501390335799,0,18.915616213033003832
2022-04-03,optimism,6.424212604324454537,0,3.226877394411374736,8.919287468432843935,0.731802530302985338,0,9.651089998735829273
2022-04-03,starknet,0,0,0.086226683625429425,0.084281448625429425,0.001945235,0,0.086226683625429425
2022-04-04,arbitrum,23.59468936871547762,0,0,23.222814007635084822,0.371875361080392798,0,23.59468936871547762
2022-04-04,optimism,8.367650626499879266,0,4.3204905545178887,12.139875191348286283,0.548265989669481683,0,12.688141181017767966
2022-04-04,starknet,0,0,0.121390354559653694,0.119591956559653694,0.001798398,0,0.121390354559653694
